Date;Time;NOx(GT);PT08.S3(NOx)
09.07.2004;06.00.00;92;847
09.07.2004;07.00.00;228;609
09.07.2004;08.00.00;172;654
09.07.2004;09.00.00;154;785
09.07.2004;10.00.00;166;829
09.07.2004;11.00.00;149;828
09.07.2004;12.00.00;111;856
09.07.2004;13.00.00;145;845
09.07.2004;14.00.00;105;846
09.07.2004;15.00.00;113;822
09.07.2004;16.00.00;115;845
09.07.2004;17.00.00;202;779
09.07.2004;18.00.00;180;786
09.07.2004;19.00.00;190;699
09.07.2004;20.00.00;207;723
09.07.2004;21.00.00;113;776
09.07.2004;22.00.00;98;794
09.07.2004;23.00.00;152;727
10.07.2004;00.00.00;161;694
10.07.2004;01.00.00;91;776
10.07.2004;02.00.00;57;845
10.07.2004;03.00.00;-200;1114
10.07.2004;04.00.00;22;1126
10.07.2004;05.00.00;41;1018
10.07.2004;06.00.00;53;976
10.07.2004;07.00.00;92;886
10.07.2004;08.00.00;91;859
10.07.2004;09.00.00;89;799
10.07.2004;10.00.00;81;891
10.07.2004;11.00.00;66;946
10.07.2004;12.00.00;53;982
10.07.2004;13.00.00;61;997
10.07.2004;14.00.00;48;1071
10.07.2004;15.00.00;39;1108
10.07.2004;16.00.00;41;1118
10.07.2004;17.00.00;48;1064
10.07.2004;18.00.00;50;1032
10.07.2004;19.00.00;51;978
10.07.2004;20.00.00;70;856
10.07.2004;21.00.00;89;866
10.07.2004;22.00.00;100;846
10.07.2004;23.00.00;139;781
11.07.2004;00.00.00;176;751
11.07.2004;01.00.00;71;880
11.07.2004;02.00.00;37;994
11.07.2004;03.00.00;-200;875
11.07.2004;04.00.00;30;1092
11.07.2004;05.00.00;29;1136
11.07.2004;06.00.00;25;1152
11.07.2004;07.00.00;40;1080
11.07.2004;08.00.00;32;1077
11.07.2004;09.00.00;43;1027
11.07.2004;10.00.00;44;983
11.07.2004;11.00.00;35;1034
11.07.2004;12.00.00;32;1070
11.07.2004;13.00.00;21;1185
11.07.2004;14.00.00;10;1254
11.07.2004;15.00.00;22;1206
11.07.2004;16.00.00;46;1064
11.07.2004;17.00.00;66;1029
11.07.2004;18.00.00;49;1077
11.07.2004;19.00.00;86;892
11.07.2004;20.00.00;111;818
11.07.2004;21.00.00;143;757
11.07.2004;22.00.00;184;733
11.07.2004;23.00.00;134;805
12.07.2004;00.00.00;78;837
12.07.2004;01.00.00;50;911
12.07.2004;02.00.00;13;1204
12.07.2004;03.00.00;-200;1269
12.07.2004;04.00.00;24;1200
12.07.2004;05.00.00;43;1053
12.07.2004;06.00.00;146;758
12.07.2004;07.00.00;333;567
12.07.2004;08.00.00;298;625
12.07.2004;09.00.00;178;820
12.07.2004;10.00.00;177;907
12.07.2004;11.00.00;172;891
12.07.2004;12.00.00;183;779
12.07.2004;13.00.00;164;835
12.07.2004;14.00.00;122;868
12.07.2004;15.00.00;105;888
12.07.2004;16.00.00;144;842
12.07.2004;17.00.00;220;693
12.07.2004;18.00.00;207;686
12.07.2004;19.00.00;210;682
12.07.2004;20.00.00;175;786
12.07.2004;21.00.00;117;890
12.07.2004;22.00.00;93;991
12.07.2004;23.00.00;118;911
13.07.2004;00.00.00;132;837
13.07.2004;01.00.00;88;932
13.07.2004;02.00.00;43;1165
13.07.2004;03.00.00;-200;1274
13.07.2004;04.00.00;44;1102
13.07.2004;05.00.00;50;1070
13.07.2004;06.00.00;101;871
13.07.2004;07.00.00;339;567
13.07.2004;08.00.00;379;524
13.07.2004;09.00.00;321;648
13.07.2004;10.00.00;272;711
13.07.2004;11.00.00;278;769
13.07.2004;12.00.00;253;773
13.07.2004;13.00.00;187;857
13.07.2004;14.00.00;149;870
13.07.2004;15.00.00;89;995
13.07.2004;16.00.00;124;876
13.07.2004;17.00.00;206;760
13.07.2004;18.00.00;241;662
13.07.2004;19.00.00;303;586
13.07.2004;20.00.00;294;634
13.07.2004;21.00.00;203;737
13.07.2004;22.00.00;176;768
13.07.2004;23.00.00;155;788
14.07.2004;00.00.00;108;840
14.07.2004;01.00.00;72;925
14.07.2004;02.00.00;65;905
14.07.2004;03.00.00;-200;994
14.07.2004;04.00.00;39;1076
14.07.2004;05.00.00;79;942
14.07.2004;06.00.00;140;769
14.07.2004;07.00.00;427;527
14.07.2004;08.00.00;366;498
14.07.2004;09.00.00;311;606
14.07.2004;10.00.00;275;711
14.07.2004;11.00.00;195;851
14.07.2004;12.00.00;144;819
14.07.2004;13.00.00;162;829
14.07.2004;14.00.00;200;800
14.07.2004;15.00.00;176;848
14.07.2004;16.00.00;203;865
14.07.2004;17.00.00;237;739
14.07.2004;18.00.00;263;676
14.07.2004;19.00.00;300;636
14.07.2004;20.00.00;189;717
14.07.2004;21.00.00;185;686
14.07.2004;22.00.00;134;787
14.07.2004;23.00.00;96;849
15.07.2004;00.00.00;122;744
15.07.2004;01.00.00;64;802
15.07.2004;02.00.00;30;1033
15.07.2004;03.00.00;-200;1070
15.07.2004;04.00.00;23;1105
15.07.2004;05.00.00;36;1033
15.07.2004;06.00.00;58;912
15.07.2004;07.00.00;168;652
15.07.2004;08.00.00;306;526
15.07.2004;09.00.00;231;630
15.07.2004;10.00.00;157;796
15.07.2004;11.00.00;132;822
15.07.2004;12.00.00;136;736
15.07.2004;13.00.00;127;742
15.07.2004;14.00.00;125;810
15.07.2004;15.00.00;138;773
15.07.2004;16.00.00;163;734
15.07.2004;17.00.00;259;648
15.07.2004;18.00.00;236;655
15.07.2004;19.00.00;245;628
15.07.2004;20.00.00;344;592
15.07.2004;21.00.00;188;696
15.07.2004;22.00.00;149;693
15.07.2004;23.00.00;102;779
16.07.2004;00.00.00;99;779
16.07.2004;01.00.00;48;904
16.07.2004;02.00.00;36;1021
16.07.2004;03.00.00;-200;1114
16.07.2004;04.00.00;30;1155
16.07.2004;05.00.00;56;1048
16.07.2004;06.00.00;51;961
16.07.2004;07.00.00;172;667
16.07.2004;08.00.00;316;520
16.07.2004;09.00.00;269;632
16.07.2004;10.00.00;196;802
16.07.2004;11.00.00;206;749
16.07.2004;12.00.00;156;795
16.07.2004;13.00.00;120;769
16.07.2004;14.00.00;161;764
16.07.2004;15.00.00;114;833
16.07.2004;16.00.00;191;754
16.07.2004;17.00.00;236;665
16.07.2004;18.00.00;287;606
16.07.2004;19.00.00;266;628
16.07.2004;20.00.00;274;626
16.07.2004;21.00.00;196;690
16.07.2004;22.00.00;144;748
16.07.2004;23.00.00;142;695
17.07.2004;00.00.00;124;685
17.07.2004;01.00.00;93;765
17.07.2004;02.00.00;71;816
17.07.2004;03.00.00;-200;863
17.07.2004;04.00.00;56;919
17.07.2004;05.00.00;46;988
17.07.2004;06.00.00;51;917
17.07.2004;07.00.00;83;793
17.07.2004;08.00.00;175;713
17.07.2004;09.00.00;148;734
17.07.2004;10.00.00;167;714
17.07.2004;11.00.00;120;775
17.07.2004;12.00.00;78;840
17.07.2004;13.00.00;76;862
17.07.2004;14.00.00;45;1001
17.07.2004;15.00.00;54;1039
17.07.2004;16.00.00;70;884
17.07.2004;17.00.00;87;809
17.07.2004;18.00.00;69;849
17.07.2004;19.00.00;95;787
17.07.2004;20.00.00;107;810
17.07.2004;21.00.00;88;830
17.07.2004;22.00.00;100;746
17.07.2004;23.00.00;125;717
18.07.2004;00.00.00;132;727
18.07.2004;01.00.00;57;869
18.07.2004;02.00.00;46;871
18.07.2004;03.00.00;-200;971
18.07.2004;04.00.00;34;1023
18.07.2004;05.00.00;33;974
18.07.2004;06.00.00;50;915
18.07.2004;07.00.00;39;927
18.07.2004;08.00.00;84;893
18.07.2004;09.00.00;93;786
18.07.2004;10.00.00;82;831
18.07.2004;11.00.00;73;889
18.07.2004;12.00.00;43;1035
18.07.2004;13.00.00;39;1060
18.07.2004;14.00.00;27;1132
18.07.2004;15.00.00;46;968
18.07.2004;16.00.00;53;977
18.07.2004;17.00.00;38;1003
18.07.2004;18.00.00;39;974
18.07.2004;19.00.00;49;929
18.07.2004;20.00.00;68;874
18.07.2004;21.00.00;102;825
18.07.2004;22.00.00;123;745
18.07.2004;23.00.00;106;728
19.07.2004;00.00.00;66;855
19.07.2004;01.00.00;43;944
19.07.2004;02.00.00;33;1031
19.07.2004;03.00.00;-200;1090
19.07.2004;04.00.00;33;1022
19.07.2004;05.00.00;75;936
19.07.2004;06.00.00;111;758
19.07.2004;07.00.00;250;599
19.07.2004;08.00.00;313;508
19.07.2004;09.00.00;263;594
19.07.2004;10.00.00;282;633
19.07.2004;11.00.00;226;678
19.07.2004;12.00.00;176;709
19.07.2004;13.00.00;120;777
19.07.2004;14.00.00;96;799
19.07.2004;15.00.00;115;777
19.07.2004;16.00.00;108;761
19.07.2004;17.00.00;142;658
19.07.2004;18.00.00;219;586
19.07.2004;19.00.00;193;610
19.07.2004;20.00.00;128;658
19.07.2004;21.00.00;127;664
19.07.2004;22.00.00;132;628
19.07.2004;23.00.00;77;728
20.07.2004;00.00.00;72;762
20.07.2004;01.00.00;57;802
20.07.2004;02.00.00;56;827
20.07.2004;03.00.00;-200;924
20.07.2004;04.00.00;64;879
20.07.2004;05.00.00;52;856
20.07.2004;06.00.00;122;683
20.07.2004;07.00.00;314;499
20.07.2004;08.00.00;395;412
20.07.2004;09.00.00;357;494
20.07.2004;10.00.00;308;567
20.07.2004;11.00.00;184;645
20.07.2004;12.00.00;128;685
20.07.2004;13.00.00;125;713
20.07.2004;14.00.00;135;727
20.07.2004;15.00.00;158;714
20.07.2004;16.00.00;106;771
20.07.2004;17.00.00;163;632
20.07.2004;18.00.00;143;685
20.07.2004;19.00.00;96;648
20.07.2004;20.00.00;127;638
20.07.2004;21.00.00;95;695
20.07.2004;22.00.00;104;644
20.07.2004;23.00.00;131;645
21.07.2004;00.00.00;92;733
21.07.2004;01.00.00;53;784
21.07.2004;02.00.00;45;816
21.07.2004;03.00.00;-200;967
21.07.2004;04.00.00;19;1006
21.07.2004;05.00.00;75;828
21.07.2004;06.00.00;84;751
21.07.2004;07.00.00;160;562
21.07.2004;08.00.00;286;471
21.07.2004;09.00.00;212;576
21.07.2004;10.00.00;279;545
21.07.2004;11.00.00;207;656
21.07.2004;12.00.00;140;736
21.07.2004;13.00.00;110;741
21.07.2004;14.00.00;67;865
21.07.2004;15.00.00;98;778
21.07.2004;16.00.00;97;767
21.07.2004;17.00.00;87;733
21.07.2004;18.00.00;124;623
21.07.2004;19.00.00;165;544
21.07.2004;20.00.00;164;593
21.07.2004;21.00.00;122;628
21.07.2004;22.00.00;134;602
21.07.2004;23.00.00;121;637
22.07.2004;00.00.00;112;627
22.07.2004;01.00.00;62;713
22.07.2004;02.00.00;50;794
22.07.2004;03.00.00;-200;842
22.07.2004;04.00.00;72;796
22.07.2004;05.00.00;48;867
22.07.2004;06.00.00;58;781
22.07.2004;07.00.00;306;469
22.07.2004;08.00.00;351;410
22.07.2004;09.00.00;252;551
22.07.2004;10.00.00;266;555
22.07.2004;11.00.00;159;682
22.07.2004;12.00.00;144;658
22.07.2004;13.00.00;117;712
22.07.2004;14.00.00;108;749
22.07.2004;15.00.00;153;693
22.07.2004;16.00.00;166;680
22.07.2004;17.00.00;179;629
22.07.2004;18.00.00;225;569
22.07.2004;19.00.00;261;567
22.07.2004;20.00.00;228;575
22.07.2004;21.00.00;137;639
22.07.2004;22.00.00;116;643
22.07.2004;23.00.00;143;625
23.07.2004;00.00.00;157;592
23.07.2004;01.00.00;72;743
23.07.2004;02.00.00;42;846
23.07.2004;03.00.00;-200;826
23.07.2004;04.00.00;34;891
23.07.2004;05.00.00;74;806
23.07.2004;06.00.00;75;743
23.07.2004;07.00.00;199;519
23.07.2004;08.00.00;262;470
23.07.2004;09.00.00;236;519
23.07.2004;10.00.00;186;626
23.07.2004;11.00.00;132;712
23.07.2004;12.00.00;140;671
23.07.2004;13.00.00;143;691
23.07.2004;14.00.00;99;725
23.07.2004;15.00.00;107;733
23.07.2004;16.00.00;130;723
23.07.2004;17.00.00;133;682
23.07.2004;18.00.00;188;600
23.07.2004;19.00.00;155;606
23.07.2004;20.00.00;154;651
23.07.2004;21.00.00;95;784
23.07.2004;22.00.00;110;712
23.07.2004;23.00.00;116;655
24.07.2004;00.00.00;153;621
24.07.2004;01.00.00;111;649
24.07.2004;02.00.00;79;695
24.07.2004;03.00.00;-200;820
24.07.2004;04.00.00;47;774
24.07.2004;05.00.00;61;810
24.07.2004;06.00.00;56;806
24.07.2004;07.00.00;69;733
24.07.2004;08.00.00;109;677
24.07.2004;09.00.00;111;672
24.07.2004;10.00.00;150;636
24.07.2004;11.00.00;87;737
24.07.2004;12.00.00;64;799
24.07.2004;13.00.00;47;804
24.07.2004;14.00.00;34;983
24.07.2004;15.00.00;37;982
24.07.2004;16.00.00;49;899
24.07.2004;17.00.00;54;858
24.07.2004;18.00.00;70;866
24.07.2004;19.00.00;76;875
24.07.2004;20.00.00;59;932
24.07.2004;21.00.00;44;983
24.07.2004;22.00.00;47;870
24.07.2004;23.00.00;71;790
25.07.2004;00.00.00;90;706
25.07.2004;01.00.00;45;927
25.07.2004;02.00.00;44;949
25.07.2004;03.00.00;-200;1119
25.07.2004;04.00.00;15;1119
25.07.2004;05.00.00;10;1242
25.07.2004;06.00.00;19;1162
25.07.2004;07.00.00;20;1242
25.07.2004;08.00.00;30;1224
25.07.2004;09.00.00;24;1215
25.07.2004;10.00.00;35;1095
25.07.2004;11.00.00;48;1025
25.07.2004;12.00.00;41;1076
25.07.2004;13.00.00;37;1105
25.07.2004;14.00.00;32;1163
25.07.2004;15.00.00;43;1107
25.07.2004;16.00.00;28;1214
25.07.2004;17.00.00;38;1102
25.07.2004;18.00.00;72;954
25.07.2004;19.00.00;89;853
25.07.2004;20.00.00;103;846
25.07.2004;21.00.00;77;833
25.07.2004;22.00.00;84;831
25.07.2004;23.00.00;82;857
26.07.2004;00.00.00;81;876
26.07.2004;01.00.00;50;935
26.07.2004;02.00.00;30;1056
26.07.2004;03.00.00;-200;1129
26.07.2004;04.00.00;14;1204
26.07.2004;05.00.00;51;1097
26.07.2004;06.00.00;120;830
26.07.2004;07.00.00;180;686
26.07.2004;08.00.00;168;734
26.07.2004;09.00.00;111;832
26.07.2004;10.00.00;111;861
26.07.2004;11.00.00;97;838
26.07.2004;12.00.00;90;834
26.07.2004;13.00.00;87;834
26.07.2004;14.00.00;67;975
26.07.2004;15.00.00;84;866
26.07.2004;16.00.00;86;867
26.07.2004;17.00.00;124;767
26.07.2004;18.00.00;144;659
26.07.2004;19.00.00;130;709
26.07.2004;20.00.00;122;756
26.07.2004;21.00.00;82;815
26.07.2004;22.00.00;62;881
26.07.2004;23.00.00;65;813
27.07.2004;00.00.00;52;873
27.07.2004;01.00.00;22;942
27.07.2004;02.00.00;27;949
27.07.2004;03.00.00;-200;1128
27.07.2004;04.00.00;29;1064
27.07.2004;05.00.00;29;1035
27.07.2004;06.00.00;135;796
27.07.2004;07.00.00;181;724
27.07.2004;08.00.00;119;728
27.07.2004;09.00.00;116;765
27.07.2004;10.00.00;143;780
27.07.2004;11.00.00;126;839
27.07.2004;12.00.00;94;894
27.07.2004;13.00.00;96;890
27.07.2004;14.00.00;90;928
27.07.2004;15.00.00;93;942
27.07.2004;16.00.00;101;925
27.07.2004;17.00.00;123;818
27.07.2004;18.00.00;136;781
27.07.2004;19.00.00;109;819
27.07.2004;20.00.00;124;846
27.07.2004;21.00.00;82;892
27.07.2004;22.00.00;69;874
27.07.2004;23.00.00;60;940
28.07.2004;00.00.00;90;835
28.07.2004;01.00.00;58;873
28.07.2004;02.00.00;53;999
28.07.2004;03.00.00;-200;1156
28.07.2004;04.00.00;45;1022
28.07.2004;05.00.00;61;977
28.07.2004;06.00.00;76;875
28.07.2004;07.00.00;144;670
28.07.2004;08.00.00;221;515
28.07.2004;09.00.00;282;575
28.07.2004;10.00.00;235;719
28.07.2004;11.00.00;113;872
28.07.2004;12.00.00;93;829
28.07.2004;13.00.00;88;877
28.07.2004;14.00.00;87;909
28.07.2004;15.00.00;109;830
28.07.2004;16.00.00;106;838
28.07.2004;17.00.00;182;704
28.07.2004;18.00.00;-200;679
28.07.2004;19.00.00;144;687
28.07.2004;20.00.00;144;710
28.07.2004;21.00.00;84;780
28.07.2004;22.00.00;74;783
28.07.2004;23.00.00;80;805
29.07.2004;00.00.00;78;776
29.07.2004;01.00.00;50;808
29.07.2004;02.00.00;18;1074
29.07.2004;03.00.00;-200;1087
29.07.2004;04.00.00;21;1158
29.07.2004;05.00.00;62;995
29.07.2004;06.00.00;74;807
29.07.2004;07.00.00;171;601
29.07.2004;08.00.00;287;491
29.07.2004;09.00.00;230;600
29.07.2004;10.00.00;261;654
29.07.2004;11.00.00;178;742
29.07.2004;12.00.00;116;786
29.07.2004;13.00.00;96;800
29.07.2004;14.00.00;83;887
29.07.2004;15.00.00;120;725
29.07.2004;16.00.00;108;756
29.07.2004;17.00.00;115;713
29.07.2004;18.00.00;102;689
29.07.2004;19.00.00;118;687
29.07.2004;20.00.00;107;720
29.07.2004;21.00.00;129;658
29.07.2004;22.00.00;133;601
29.07.2004;23.00.00;98;651
30.07.2004;00.00.00;110;677
30.07.2004;01.00.00;62;747
30.07.2004;02.00.00;55;841
30.07.2004;03.00.00;-200;782
30.07.2004;04.00.00;35;932
30.07.2004;05.00.00;52;894
30.07.2004;06.00.00;36;862
30.07.2004;07.00.00;182;559
30.07.2004;08.00.00;297;470
30.07.2004;09.00.00;237;511
30.07.2004;10.00.00;235;584
30.07.2004;11.00.00;158;686
30.07.2004;12.00.00;89;742
30.07.2004;13.00.00;80;742
30.07.2004;14.00.00;93;752
30.07.2004;15.00.00;96;749
30.07.2004;16.00.00;98;777
30.07.2004;17.00.00;104;684
30.07.2004;18.00.00;121;649
30.07.2004;19.00.00;116;628
30.07.2004;20.00.00;121;647
30.07.2004;21.00.00;114;667
30.07.2004;22.00.00;112;620
30.07.2004;23.00.00;81;716
31.07.2004;00.00.00;220;-200
31.07.2004;01.00.00;81;809
31.07.2004;02.00.00;43;864
31.07.2004;03.00.00;-200;854
31.07.2004;04.00.00;26;913
31.07.2004;05.00.00;40;878
31.07.2004;06.00.00;72;771
31.07.2004;07.00.00;68;801
31.07.2004;08.00.00;89;728
31.07.2004;09.00.00;151;642
31.07.2004;10.00.00;215;620
31.07.2004;11.00.00;196;614
31.07.2004;12.00.00;161;654
31.07.2004;13.00.00;120;745
31.07.2004;14.00.00;88;859
31.07.2004;15.00.00;38;917
31.07.2004;16.00.00;47;866
31.07.2004;17.00.00;40;886
31.07.2004;18.00.00;58;816
31.07.2004;19.00.00;71;737
31.07.2004;20.00.00;90;724
31.07.2004;21.00.00;95;675
31.07.2004;22.00.00;85;684
31.07.2004;23.00.00;119;642
01.08.2004;00.00.00;106;681
01.08.2004;01.00.00;77;698
01.08.2004;02.00.00;28;820
01.08.2004;03.00.00;-200;941
01.08.2004;04.00.00;21;883
01.08.2004;05.00.00;17;993
01.08.2004;06.00.00;24;997
01.08.2004;07.00.00;19;975
01.08.2004;08.00.00;39;876
01.08.2004;09.00.00;46;824
01.08.2004;10.00.00;53;832
01.08.2004;11.00.00;32;896
01.08.2004;12.00.00;30;933
01.08.2004;13.00.00;24;1055
01.08.2004;14.00.00;34;1119
01.08.2004;15.00.00;63;1063
01.08.2004;16.00.00;69;1020
01.08.2004;17.00.00;61;991
01.08.2004;18.00.00;73;906
01.08.2004;19.00.00;75;817
01.08.2004;20.00.00;69;743
01.08.2004;21.00.00;71;711
01.08.2004;22.00.00;73;682
01.08.2004;23.00.00;86;666
02.08.2004;00.00.00;65;672
02.08.2004;01.00.00;74;821
02.08.2004;02.00.00;45;916
02.08.2004;03.00.00;-200;1097
02.08.2004;04.00.00;2;1203
02.08.2004;05.00.00;29;1061
02.08.2004;06.00.00;42;829
02.08.2004;07.00.00;146;610
02.08.2004;08.00.00;-200;544
02.08.2004;09.00.00;163;633
02.08.2004;10.00.00;144;689
02.08.2004;11.00.00;125;702
02.08.2004;12.00.00;90;706
02.08.2004;13.00.00;76;778
02.08.2004;14.00.00;73;798
02.08.2004;15.00.00;73;763
02.08.2004;16.00.00;80;779
02.08.2004;17.00.00;121;705
02.08.2004;18.00.00;129;676
02.08.2004;19.00.00;103;689
02.08.2004;20.00.00;87;697
02.08.2004;21.00.00;58;707
02.08.2004;22.00.00;64;669
02.08.2004;23.00.00;58;708
03.08.2004;00.00.00;44;720
03.08.2004;01.00.00;28;774
03.08.2004;02.00.00;19;941
03.08.2004;03.00.00;-200;1186
03.08.2004;04.00.00;48;1077
03.08.2004;05.00.00;77;1026
03.08.2004;06.00.00;110;973
03.08.2004;07.00.00;282;529
03.08.2004;08.00.00;275;487
03.08.2004;09.00.00;253;539
03.08.2004;10.00.00;211;596
03.08.2004;11.00.00;176;697
03.08.2004;12.00.00;153;650
03.08.2004;13.00.00;144;689
03.08.2004;14.00.00;127;722
03.08.2004;15.00.00;112;730
03.08.2004;16.00.00;-200;684
03.08.2004;17.00.00;148;671
03.08.2004;18.00.00;140;622
03.08.2004;19.00.00;125;631
03.08.2004;20.00.00;111;672
03.08.2004;21.00.00;102;685
03.08.2004;22.00.00;108;659
03.08.2004;23.00.00;132;645
04.08.2004;00.00.00;104;678
04.08.2004;01.00.00;92;714
04.08.2004;02.00.00;78;791
04.08.2004;03.00.00;-200;889
04.08.2004;04.00.00;-200;962
04.08.2004;05.00.00;-200;987
04.08.2004;06.00.00;-200;733
04.08.2004;07.00.00;-200;521
04.08.2004;08.00.00;-200;455
04.08.2004;09.00.00;-200;663
04.08.2004;10.00.00;-200;764
04.08.2004;11.00.00;-200;719
04.08.2004;12.00.00;-200;747
04.08.2004;13.00.00;-200;748
04.08.2004;14.00.00;-200;852
04.08.2004;15.00.00;-200;813
04.08.2004;16.00.00;-200;828
04.08.2004;17.00.00;-200;727
04.08.2004;18.00.00;-200;750
04.08.2004;19.00.00;-200;732
04.08.2004;20.00.00;-200;785
04.08.2004;21.00.00;-200;846
04.08.2004;22.00.00;-200;838
04.08.2004;23.00.00;-200;894
05.08.2004;00.00.00;-200;783
05.08.2004;01.00.00;-200;869
05.08.2004;02.00.00;-200;922
05.08.2004;03.00.00;-200;1032
05.08.2004;04.00.00;-200;1054
05.08.2004;05.00.00;-200;857
05.08.2004;06.00.00;-200;742
05.08.2004;07.00.00;-200;557
05.08.2004;08.00.00;-200;574
05.08.2004;09.00.00;-200;676
05.08.2004;10.00.00;-200;662
05.08.2004;11.00.00;104;706
05.08.2004;12.00.00;98;727
05.08.2004;13.00.00;66;808
05.08.2004;14.00.00;60;850
05.08.2004;15.00.00;85;767
05.08.2004;16.00.00;90;748
05.08.2004;17.00.00;122;669
05.08.2004;18.00.00;117;682
05.08.2004;19.00.00;115;678
05.08.2004;20.00.00;127;732
05.08.2004;21.00.00;79;805
05.08.2004;22.00.00;61;816
05.08.2004;23.00.00;67;829
06.08.2004;00.00.00;93;731
06.08.2004;01.00.00;77;734
06.08.2004;02.00.00;60;827
06.08.2004;03.00.00;-200;875
06.08.2004;04.00.00;45;930
06.08.2004;05.00.00;65;847
06.08.2004;06.00.00;94;722
06.08.2004;07.00.00;205;588
06.08.2004;08.00.00;240;516
06.08.2004;09.00.00;237;557
06.08.2004;10.00.00;245;601
06.08.2004;11.00.00;206;607
06.08.2004;12.00.00;156;631
06.08.2004;13.00.00;126;717
06.08.2004;14.00.00;108;735
06.08.2004;15.00.00;102;711
06.08.2004;16.00.00;110;672
06.08.2004;17.00.00;57;761
06.08.2004;18.00.00;109;668
06.08.2004;19.00.00;151;606
06.08.2004;20.00.00;153;620
06.08.2004;21.00.00;103;692
06.08.2004;22.00.00;76;728
06.08.2004;23.00.00;93;685
07.08.2004;00.00.00;75;718
07.08.2004;01.00.00;57;789
07.08.2004;02.00.00;32;976
07.08.2004;03.00.00;-200;1032
07.08.2004;04.00.00;42;990
07.08.2004;05.00.00;37;1068
07.08.2004;06.00.00;44;971
07.08.2004;07.00.00;51;840
07.08.2004;08.00.00;74;742
07.08.2004;09.00.00;115;649
07.08.2004;10.00.00;109;676
07.08.2004;11.00.00;80;760
07.08.2004;12.00.00;57;862
07.08.2004;13.00.00;56;875
07.08.2004;14.00.00;43;960
07.08.2004;15.00.00;43;947
07.08.2004;16.00.00;51;939
07.08.2004;17.00.00;46;864
07.08.2004;18.00.00;71;783
07.08.2004;19.00.00;65;777
07.08.2004;20.00.00;78;740
07.08.2004;21.00.00;51;793
07.08.2004;22.00.00;84;686
07.08.2004;23.00.00;89;681
08.08.2004;00.00.00;65;767
08.08.2004;01.00.00;43;816
08.08.2004;02.00.00;32;894
08.08.2004;03.00.00;-200;869
08.08.2004;04.00.00;22;1017
08.08.2004;05.00.00;21;1080
08.08.2004;06.00.00;27;1049
08.08.2004;07.00.00;31;1024
08.08.2004;08.00.00;46;901
08.08.2004;09.00.00;62;839
08.08.2004;10.00.00;43;936
08.08.2004;11.00.00;53;849
08.08.2004;12.00.00;87;813
08.08.2004;13.00.00;36;964
08.08.2004;14.00.00;21;1129
08.08.2004;15.00.00;27;1061
08.08.2004;16.00.00;29;1039
08.08.2004;17.00.00;38;988
08.08.2004;18.00.00;41;949
08.08.2004;19.00.00;66;848
08.08.2004;20.00.00;63;798
08.08.2004;21.00.00;88;745
08.08.2004;22.00.00;87;660
08.08.2004;23.00.00;86;683
09.08.2004;00.00.00;49;771
09.08.2004;01.00.00;40;774
09.08.2004;02.00.00;27;888
09.08.2004;03.00.00;-200;997
09.08.2004;04.00.00;23;1065
09.08.2004;05.00.00;58;941
09.08.2004;06.00.00;87;756
09.08.2004;07.00.00;143;579
09.08.2004;08.00.00;96;578
09.08.2004;09.00.00;16;585
09.08.2004;10.00.00;54;715
09.08.2004;11.00.00;42;800
09.08.2004;12.00.00;72;764
09.08.2004;13.00.00;54;787
09.08.2004;14.00.00;52;835
09.08.2004;15.00.00;64;783
09.08.2004;16.00.00;70;-200
09.08.2004;17.00.00;65;-200
09.08.2004;18.00.00;80;-200
09.08.2004;19.00.00;88;-200
09.08.2004;20.00.00;81;730
09.08.2004;21.00.00;59;696
09.08.2004;22.00.00;69;687
09.08.2004;23.00.00;58;674
10.08.2004;00.00.00;33;732
10.08.2004;01.00.00;17;824
10.08.2004;02.00.00;6;919
10.08.2004;03.00.00;-200;861
10.08.2004;04.00.00;20;919
10.08.2004;05.00.00;58;830
10.08.2004;06.00.00;106;718
10.08.2004;07.00.00;143;563
10.08.2004;08.00.00;167;519
10.08.2004;09.00.00;188;565
10.08.2004;10.00.00;164;604
10.08.2004;11.00.00;128;646
10.08.2004;12.00.00;88;764
10.08.2004;13.00.00;51;955
10.08.2004;14.00.00;52;914
10.08.2004;15.00.00;59;819
10.08.2004;16.00.00;67;841
10.08.2004;17.00.00;105;760
10.08.2004;18.00.00;91;720
10.08.2004;19.00.00;69;706
10.08.2004;20.00.00;65;703
10.08.2004;21.00.00;58;725
10.08.2004;22.00.00;67;678
10.08.2004;23.00.00;64;669
11.08.2004;00.00.00;65;697
11.08.2004;01.00.00;47;740
11.08.2004;02.00.00;29;797
11.08.2004;03.00.00;-200;961
11.08.2004;04.00.00;16;932
11.08.2004;05.00.00;50;895
11.08.2004;06.00.00;78;717
11.08.2004;07.00.00;89;663
11.08.2004;08.00.00;97;622
11.08.2004;09.00.00;93;651
11.08.2004;10.00.00;105;680
11.08.2004;11.00.00;89;715
11.08.2004;12.00.00;63;792
11.08.2004;13.00.00;52;824
11.08.2004;14.00.00;48;882
11.08.2004;15.00.00;50;926
11.08.2004;16.00.00;80;845
11.08.2004;17.00.00;78;777
11.08.2004;18.00.00;64;799
11.08.2004;19.00.00;84;720
11.08.2004;20.00.00;72;778
11.08.2004;21.00.00;70;736
11.08.2004;22.00.00;59;770
11.08.2004;23.00.00;63;764
12.08.2004;00.00.00;58;745
12.08.2004;01.00.00;68;794
