Date;Time;T;RH;AH
02.07.2004;03.00.00;26,6;43;1,4773
02.07.2004;04.00.00;25,3;47,2;1,5025
02.07.2004;05.00.00;25,1;48;1,5115
02.07.2004;06.00.00;24,8;50,6;1,5654
02.07.2004;07.00.00;25,7;49,7;1,615
02.07.2004;08.00.00;27,4;45,5;1,6396
02.07.2004;09.00.00;29,3;40;1,6082
02.07.2004;10.00.00;33,6;28,7;1,4693
02.07.2004;11.00.00;34,6;27,7;1,4991
02.07.2004;12.00.00;35,6;27,2;1,5557
02.07.2004;13.00.00;36,9;23,3;1,4313
02.07.2004;14.00.00;38,8;20,7;1,4036
02.07.2004;15.00.00;38,1;22,6;1,4868
02.07.2004;16.00.00;37,1;23;1,4229
02.07.2004;17.00.00;34,8;19,3;1,0543
02.07.2004;18.00.00;33,6;20,7;1,059
02.07.2004;19.00.00;31,4;18,5;0,8376
02.07.2004;20.00.00;29,5;23,8;0,9623
02.07.2004;21.00.00;27,4;27,1;0,9736
02.07.2004;22.00.00;26,1;31,1;1,0338
02.07.2004;23.00.00;25,5;34;1,0935
03.07.2004;00.00.00;24;37,8;1,1125
03.07.2004;01.00.00;24,2;37,3;1,1118
03.07.2004;02.00.00;23,4;40,6;1,1571
03.07.2004;03.00.00;21,8;46,6;1,1991
03.07.2004;04.00.00;22,6;43;1,1629
03.07.2004;05.00.00;20,2;50,7;1,1844
03.07.2004;06.00.00;20,5;49,3;1,176
03.07.2004;07.00.00;21,4;48;1,2086
03.07.2004;08.00.00;23,2;43,9;1,2344
03.07.2004;09.00.00;25,3;40,7;1,2921
03.07.2004;10.00.00;29,9;31,1;1,2883
03.07.2004;11.00.00;33,9;21,3;1,1067
03.07.2004;12.00.00;36,3;16;0,9465
03.07.2004;13.00.00;36,6;15,2;0,9177
03.07.2004;14.00.00;37,4;15,8;0,9998
03.07.2004;15.00.00;37,9;15;0,9721
03.07.2004;16.00.00;38;16,8;1,0933
03.07.2004;17.00.00;36,9;17,5;1,0789
03.07.2004;18.00.00;35,3;17;0,9561
03.07.2004;19.00.00;31,9;20,4;0,9462
03.07.2004;20.00.00;29,1;29,6;1,1792
03.07.2004;21.00.00;27,4;33,4;1,2022
03.07.2004;22.00.00;26,7;35,8;1,2318
03.07.2004;23.00.00;25,2;42,7;1,3473
04.07.2004;00.00.00;24;51,9;1,5252
04.07.2004;01.00.00;24,5;44,4;1,3476
04.07.2004;02.00.00;22,6;51;1,3805
04.07.2004;03.00.00;22,2;52,7;1,3891
04.07.2004;04.00.00;21,2;56,8;1,4094
04.07.2004;05.00.00;20,3;59,6;1,3994
04.07.2004;06.00.00;21,3;56,7;1,4178
04.07.2004;07.00.00;23;54,6;1,5177
04.07.2004;08.00.00;23,7;54,3;1,5731
04.07.2004;09.00.00;25,4;49,3;1,5732
04.07.2004;10.00.00;29,6;37,7;1,544
04.07.2004;11.00.00;33,9;26,2;1,3664
04.07.2004;12.00.00;35,8;22,4;1,2933
04.07.2004;13.00.00;37,9;18,8;1,222
04.07.2004;14.00.00;38,5;14,8;0,9942
04.07.2004;15.00.00;39,3;14,5;1,0149
04.07.2004;16.00.00;38,9;15,6;1,0613
04.07.2004;17.00.00;37,9;12,7;0,8211
04.07.2004;18.00.00;35,8;13,4;0,7749
04.07.2004;19.00.00;32,3;19,7;0,9345
04.07.2004;20.00.00;30,1;23,5;0,9869
04.07.2004;21.00.00;28,2;28,7;1,0806
04.07.2004;22.00.00;26;35,7;1,1842
04.07.2004;23.00.00;25,3;39,2;1,2452
05.07.2004;00.00.00;24,7;38,7;1,1845
05.07.2004;01.00.00;25,5;35,7;1,1499
05.07.2004;02.00.00;22,5;43,2;1,1589
05.07.2004;03.00.00;21,6;46,1;1,1761
05.07.2004;04.00.00;19,7;51,4;1,1688
05.07.2004;05.00.00;21,6;45,7;1,1665
05.07.2004;06.00.00;21,1;47,3;1,1654
05.07.2004;07.00.00;21,6;44,1;1,1269
05.07.2004;08.00.00;23,7;37,9;1,0988
05.07.2004;09.00.00;26;30,1;0,9953
05.07.2004;10.00.00;30,6;23,2;1,001
05.07.2004;11.00.00;34,1;19,1;1,0048
05.07.2004;12.00.00;36,2;18;1,0636
05.07.2004;13.00.00;37,4;17,3;1,0914
05.07.2004;14.00.00;39,5;15,6;1,102
05.07.2004;15.00.00;40,4;14,9;1,1033
05.07.2004;16.00.00;40,1;16,1;1,1699
05.07.2004;17.00.00;39,3;18,9;1,3251
05.07.2004;18.00.00;37,3;19,9;1,2437
05.07.2004;19.00.00;33,6;22,9;1,1747
05.07.2004;20.00.00;30,7;28,9;1,2501
05.07.2004;21.00.00;28,8;32,8;1,2776
05.07.2004;22.00.00;27,3;36,8;1,3207
05.07.2004;23.00.00;26,2;39,7;1,3249
06.07.2004;00.00.00;25,4;43;1,37
06.07.2004;01.00.00;25,8;41;1,3461
06.07.2004;02.00.00;23,3;48,4;1,3677
06.07.2004;03.00.00;23,5;47,8;1,3607
06.07.2004;04.00.00;23,5;46,7;1,3361
06.07.2004;05.00.00;21,8;52,3;1,3539
06.07.2004;06.00.00;21,8;52,5;1,3529
06.07.2004;07.00.00;22,9;49,1;1,3546
06.07.2004;08.00.00;24,9;43,3;1,3422
06.07.2004;09.00.00;26,7;39,4;1,3556
06.07.2004;10.00.00;30,5;32,9;1,4135
06.07.2004;11.00.00;34,2;27,2;1,4404
06.07.2004;12.00.00;38,2;20,9;1,3701
06.07.2004;13.00.00;39,6;16,9;1,2028
06.07.2004;14.00.00;39,9;15,8;1,141
06.07.2004;15.00.00;40,2;13,9;1,02
06.07.2004;16.00.00;39,6;13,2;0,9332
06.07.2004;17.00.00;39,5;12,6;0,8894
06.07.2004;18.00.00;37,9;13,9;0,9015
06.07.2004;19.00.00;34,2;17,9;0,9444
06.07.2004;20.00.00;32,6;20,6;0,9939
06.07.2004;21.00.00;30,4;23,2;0,9889
06.07.2004;22.00.00;28,8;25,1;0,9793
06.07.2004;23.00.00;27,8;29,9;1,1018
07.07.2004;00.00.00;26,9;32,6;1,1381
07.07.2004;01.00.00;26,3;33,7;1,1377
07.07.2004;02.00.00;25,7;33,9;1,1065
07.07.2004;03.00.00;24,8;36;1,1109
07.07.2004;04.00.00;25,5;34,6;1,1096
07.07.2004;05.00.00;24;37,8;1,1077
07.07.2004;06.00.00;23,9;39,3;1,1522
07.07.2004;07.00.00;24,8;38,4;1,1808
07.07.2004;08.00.00;26,9;34,4;1,2036
07.07.2004;09.00.00;29,6;28,7;1,1706
07.07.2004;10.00.00;34,6;21,1;1,1398
07.07.2004;11.00.00;38,3;17;1,1216
07.07.2004;12.00.00;40,4;14,5;1,0736
07.07.2004;13.00.00;42,6;9,6;0,8012
07.07.2004;14.00.00;42,5;10,2;0,8478
07.07.2004;15.00.00;41;11,6;0,8872
07.07.2004;16.00.00;41,3;13;1,0154
07.07.2004;17.00.00;39,2;14,5;1,0106
07.07.2004;18.00.00;36,9;17,9;1,096
07.07.2004;19.00.00;35,6;20,4;1,1646
07.07.2004;20.00.00;33,7;22,6;1,1658
07.07.2004;21.00.00;31,5;27,8;1,2671
07.07.2004;22.00.00;31,1;29,3;1,3055
07.07.2004;23.00.00;30,2;30,9;1,3026
08.07.2004;00.00.00;29,8;30,2;1,2502
08.07.2004;01.00.00;28,4;32,5;1,2361
08.07.2004;02.00.00;27,5;34;1,231
08.07.2004;03.00.00;26,8;35,3;1,2243
08.07.2004;04.00.00;24,5;40,4;1,2251
08.07.2004;05.00.00;25,6;38,8;1,2545
08.07.2004;06.00.00;27,5;34,6;1,2518
08.07.2004;07.00.00;25,9;37,4;1,2289
08.07.2004;08.00.00;28,5;32,5;1,2441
08.07.2004;09.00.00;29,5;32,7;1,3229
08.07.2004;10.00.00;29,8;33,1;1,3693
08.07.2004;11.00.00;33,4;26,8;1,3586
08.07.2004;12.00.00;40,3;15,8;1,1604
08.07.2004;13.00.00;41,8;15;1,1989
08.07.2004;14.00.00;41,1;15,7;1,2071
08.07.2004;15.00.00;41,9;14,8;1,1944
08.07.2004;16.00.00;40,9;14,6;1,114
08.07.2004;17.00.00;39,1;16,9;1,1705
08.07.2004;18.00.00;36,4;27,3;1,6308
08.07.2004;19.00.00;34,9;29,3;1,611
08.07.2004;20.00.00;33,6;26,4;1,3515
08.07.2004;21.00.00;32,2;27,6;1,3044
08.07.2004;22.00.00;30,5;29,7;1,2742
08.07.2004;23.00.00;29,4;35,6;1,4383
09.07.2004;00.00.00;29,1;34,8;1,38
09.07.2004;01.00.00;27,7;41,9;1,537
09.07.2004;02.00.00;27,9;41,6;1,5425
09.07.2004;03.00.00;27,8;43,7;1,6039
09.07.2004;04.00.00;27,4;42,2;1,5177
09.07.2004;05.00.00;26,6;42,8;1,4713
09.07.2004;06.00.00;26,9;40,3;1,4041
09.07.2004;07.00.00;27;37,3;1,3081
09.07.2004;08.00.00;27;35,3;1,2396
09.07.2004;09.00.00;27,4;32;1,1545
09.07.2004;10.00.00;30,5;24,7;1,0592
09.07.2004;11.00.00;32,9;20,1;0,9902
09.07.2004;12.00.00;33,9;18,4;0,9587
09.07.2004;13.00.00;34,4;19,3;1,0325
09.07.2004;14.00.00;34,2;19,6;1,0399
09.07.2004;15.00.00;33,2;20,4;1,0195
09.07.2004;16.00.00;32,4;19,1;0,915
09.07.2004;17.00.00;32,2;17,1;0,8124
09.07.2004;18.00.00;31;17,1;0,7526
09.07.2004;19.00.00;28,3;24,9;0,9412
09.07.2004;20.00.00;26,6;30,2;1,033
09.07.2004;21.00.00;24,8;36,8;1,1357
09.07.2004;22.00.00;23,7;43,4;1,2495
09.07.2004;23.00.00;23;46,2;1,2815
10.07.2004;00.00.00;22,7;47,7;1,2977
10.07.2004;01.00.00;22,2;49,5;1,3081
10.07.2004;02.00.00;21,6;51,9;1,3254
10.07.2004;03.00.00;22,3;50,4;1,3379
10.07.2004;04.00.00;22,4;49,7;1,3333
10.07.2004;05.00.00;21,7;52;1,3313
10.07.2004;06.00.00;21,1;53,2;1,3181
10.07.2004;07.00.00;22;51;1,3296
10.07.2004;08.00.00;25;41,6;1,301
10.07.2004;09.00.00;26,7;36,4;1,2596
10.07.2004;10.00.00;29,1;29,7;1,1751
10.07.2004;11.00.00;31,2;23,4;1,0487
10.07.2004;12.00.00;32,4;20,5;0,9806
10.07.2004;13.00.00;33,3;19,2;0,9634
10.07.2004;14.00.00;33,1;16,8;0,8391
10.07.2004;15.00.00;33,1;18,3;0,9081
10.07.2004;16.00.00;32,4;18;0,8599
10.07.2004;17.00.00;31,8;18,7;0,8624
10.07.2004;18.00.00;30,3;21,4;0,9064
10.07.2004;19.00.00;27,2;28,2;1,0013
10.07.2004;20.00.00;26,1;33,7;1,1228
10.07.2004;21.00.00;24,7;38,8;1,1929
10.07.2004;22.00.00;23,4;43,2;1,229
10.07.2004;23.00.00;23,1;44,2;1,2317
11.07.2004;00.00.00;22,7;45,3;1,2299
11.07.2004;01.00.00;21,6;47,5;1,2118
11.07.2004;02.00.00;22;45,8;1,1965
11.07.2004;03.00.00;20,4;51,3;1,2131
11.07.2004;04.00.00;20,6;50,3;1,2041
11.07.2004;05.00.00;20,6;50,6;1,2119
11.07.2004;06.00.00;21,3;48,8;1,2189
11.07.2004;07.00.00;20,4;52,6;1,247
11.07.2004;08.00.00;23,5;44;1,2596
11.07.2004;09.00.00;25,7;37,9;1,2334
11.07.2004;10.00.00;27,9;33,6;1,2433
11.07.2004;11.00.00;29;28,3;1,1116
11.07.2004;12.00.00;29,5;25,9;1,0489
11.07.2004;13.00.00;31,8;22,3;1,0366
11.07.2004;14.00.00;32,2;20;0,9488
11.07.2004;15.00.00;32,4;19,3;0,922
11.07.2004;16.00.00;33;17,7;0,8758
11.07.2004;17.00.00;32;19,8;0,9273
11.07.2004;18.00.00;29,6;24,1;0,9831
11.07.2004;19.00.00;26,9;27,1;0,948
11.07.2004;20.00.00;25,3;30,9;0,9815
11.07.2004;21.00.00;24,2;35,9;1,0684
11.07.2004;22.00.00;23,2;43,2;1,2104
11.07.2004;23.00.00;22,7;43,9;1,1962
12.07.2004;00.00.00;21,6;44;1,1244
12.07.2004;01.00.00;20,7;46,4;1,1198
12.07.2004;02.00.00;21,2;46,2;1,1482
12.07.2004;03.00.00;22,7;42,3;1,1491
12.07.2004;04.00.00;19,9;51,3;1,1803
12.07.2004;05.00.00;20;51,8;1,1967
12.07.2004;06.00.00;18,5;57,4;1,2076
12.07.2004;07.00.00;19,6;54,3;1,2278
12.07.2004;08.00.00;21,3;49,7;1,2452
12.07.2004;09.00.00;21,7;46,3;1,1867
12.07.2004;10.00.00;23,4;39,4;1,1172
12.07.2004;11.00.00;25,7;33;1,0763
12.07.2004;12.00.00;28,5;27,3;1,0479
12.07.2004;13.00.00;27;27,9;0,9812
12.07.2004;14.00.00;24,2;36,9;1,0966
12.07.2004;15.00.00;26;34,9;1,1509
12.07.2004;16.00.00;24,8;33,1;1,0222
12.07.2004;17.00.00;24;36,3;1,0708
12.07.2004;18.00.00;23,6;35,5;1,0187
12.07.2004;19.00.00;23,6;35,7;1,0282
12.07.2004;20.00.00;23,3;34,5;0,9768
12.07.2004;21.00.00;22,5;36,8;0,988
12.07.2004;22.00.00;21,3;38,7;0,9686
12.07.2004;23.00.00;20,9;39,4;0,9596
13.07.2004;00.00.00;19,8;47,7;1,093
13.07.2004;01.00.00;19,3;51,4;1,1387
13.07.2004;02.00.00;18,4;53,4;1,117
13.07.2004;03.00.00;18,8;51,1;1,1
13.07.2004;04.00.00;16,3;59,8;1,1042
13.07.2004;05.00.00;16,6;56,8;1,0629
13.07.2004;06.00.00;16,2;57,4;1,0515
13.07.2004;07.00.00;17,3;54,3;1,0631
13.07.2004;08.00.00;19,2;48,8;1,0751
13.07.2004;09.00.00;21,7;42,4;1,0859
13.07.2004;10.00.00;26,4;29,9;1,0138
13.07.2004;11.00.00;31,3;19,1;0,8634
13.07.2004;12.00.00;33,7;15,4;0,7913
13.07.2004;13.00.00;34,5;13,3;0,7158
13.07.2004;14.00.00;33,8;13,9;0,7172
13.07.2004;15.00.00;30,1;19,4;0,8157
13.07.2004;16.00.00;28,3;21,3;0,8054
13.07.2004;17.00.00;31,9;18,3;0,8523
13.07.2004;18.00.00;32;20,1;0,9364
13.07.2004;19.00.00;28,9;24,1;0,9495
13.07.2004;20.00.00;27,3;27,1;0,967
13.07.2004;21.00.00;26;28,5;0,9484
13.07.2004;22.00.00;25,2;28,6;0,9008
13.07.2004;23.00.00;24,3;31,1;0,9316
14.07.2004;00.00.00;23,6;33,8;0,9685
14.07.2004;01.00.00;23;33,8;0,9406
14.07.2004;02.00.00;22,2;38,4;1,0126
14.07.2004;03.00.00;20,4;42,6;1,0083
14.07.2004;04.00.00;20,5;42,3;1,0091
14.07.2004;05.00.00;18,8;49;1,0505
14.07.2004;06.00.00;18,8;49,4;1,0624
14.07.2004;07.00.00;19,9;46,5;1,071
14.07.2004;08.00.00;22,1;41,7;1,098
14.07.2004;09.00.00;24;36,4;1,0706
14.07.2004;10.00.00;30,2;22,8;0,9616
14.07.2004;11.00.00;33,4;17,1;0,8627
14.07.2004;12.00.00;35,1;15;0,8381
14.07.2004;13.00.00;34,1;16;0,8408
14.07.2004;14.00.00;35,7;13,6;0,7836
14.07.2004;15.00.00;35,3;13,8;0,7767
14.07.2004;16.00.00;32,3;16,7;0,7946
14.07.2004;17.00.00;36;13,3;0,7773
14.07.2004;18.00.00;35,8;13,7;0,7868
14.07.2004;19.00.00;32,3;18,4;0,8753
14.07.2004;20.00.00;29,7;25;1,0246
14.07.2004;21.00.00;27,8;26,6;0,9748
14.07.2004;22.00.00;26,3;27,3;0,9238
14.07.2004;23.00.00;25,3;30;0,9508
15.07.2004;00.00.00;24;34,9;1,0271
15.07.2004;01.00.00;23,4;38,6;1,0968
15.07.2004;02.00.00;23,5;38,3;1,0972
15.07.2004;03.00.00;22;42,6;1,1146
15.07.2004;04.00.00;21,6;44;1,1225
15.07.2004;05.00.00;21,4;45,6;1,1493
15.07.2004;06.00.00;21,1;47,1;1,1641
15.07.2004;07.00.00;21,3;48,4;1,2119
15.07.2004;08.00.00;22,9;47,9;1,3208
15.07.2004;09.00.00;24,4;45,5;1,3721
15.07.2004;10.00.00;27,6;38;1,3818
15.07.2004;11.00.00;31,1;29,6;1,318
15.07.2004;12.00.00;33,4;24,7;1,2516
15.07.2004;13.00.00;35,7;18,9;1,0865
15.07.2004;14.00.00;36,2;18,1;1,0724
15.07.2004;15.00.00;37,1;17,7;1,094
15.07.2004;16.00.00;36,5;18,1;1,0887
15.07.2004;17.00.00;35,5;19,1;1,0888
15.07.2004;18.00.00;33,7;20;1,0275
15.07.2004;19.00.00;30,5;22,7;0,9763
15.07.2004;20.00.00;28,7;26,2;1,0144
15.07.2004;21.00.00;26,7;28,9;0,9981
15.07.2004;22.00.00;25,7;31,6;1,0285
15.07.2004;23.00.00;24,5;35,7;1,0807
16.07.2004;00.00.00;24,3;36,3;1,0852
16.07.2004;01.00.00;23,8;36,9;1,0748
16.07.2004;02.00.00;23,7;37,3;1,076
16.07.2004;03.00.00;22,2;40,6;1,0729
16.07.2004;04.00.00;21,6;42,2;1,0762
16.07.2004;05.00.00;20,3;46,8;1,1
16.07.2004;06.00.00;20,7;45,9;1,1088
16.07.2004;07.00.00;20,5;47,7;1,1419
16.07.2004;08.00.00;22,4;46,6;1,247
16.07.2004;09.00.00;24,2;48,5;1,4452
16.07.2004;10.00.00;28,8;33;1,2825
16.07.2004;11.00.00;32,8;25,2;1,2325
16.07.2004;12.00.00;34,4;19,9;1,0647
16.07.2004;13.00.00;36,5;16,7;1,0045
16.07.2004;14.00.00;37,5;14,3;0,9099
16.07.2004;15.00.00;38;15,5;1,0119
16.07.2004;16.00.00;38,1;16,5;1,0828
16.07.2004;17.00.00;37,3;17,3;1,084
16.07.2004;18.00.00;35,9;17,7;1,0316
16.07.2004;19.00.00;32,4;21,5;1,0303
16.07.2004;20.00.00;30,3;25,6;1,0879
16.07.2004;21.00.00;28,5;27,8;1,0665
16.07.2004;22.00.00;26,9;30,5;1,0671
16.07.2004;23.00.00;25,7;33,5;1,0918
17.07.2004;00.00.00;24,7;36,9;1,1302
17.07.2004;01.00.00;23,6;39,2;1,1306
17.07.2004;02.00.00;22,2;43;1,1363
17.07.2004;03.00.00;21,2;45,8;1,1353
17.07.2004;04.00.00;21,3;45,9;1,1471
17.07.2004;05.00.00;21,6;45;1,151
17.07.2004;06.00.00;21,3;46,5;1,1608
17.07.2004;07.00.00;21,1;46,9;1,1585
17.07.2004;08.00.00;22,8;43;1,1731
17.07.2004;09.00.00;25;38,3;1,198
17.07.2004;10.00.00;30,9;26,9;1,1835
17.07.2004;11.00.00;35,1;19,2;1,0664
17.07.2004;12.00.00;36,9;17,2;1,0576
17.07.2004;13.00.00;39,3;13,9;0,9715
17.07.2004;14.00.00;40,3;12,6;0,9302
17.07.2004;15.00.00;39,7;13,5;0,965
17.07.2004;16.00.00;41,1;13,1;1,0124
17.07.2004;17.00.00;40,1;14,9;1,0828
17.07.2004;18.00.00;37,4;17;1,0757
17.07.2004;19.00.00;34;19,2;1,0073
17.07.2004;20.00.00;31,7;21,6;0,9959
17.07.2004;21.00.00;29,7;24,2;0,9926
17.07.2004;22.00.00;27,9;27,6;1,0252
17.07.2004;23.00.00;26,8;29,9;1,0402
18.07.2004;00.00.00;25,8;33;1,0826
18.07.2004;01.00.00;26,3;33,1;1,1199
18.07.2004;02.00.00;24,3;38,1;1,1398
18.07.2004;03.00.00;24,7;36,4;1,1158
18.07.2004;04.00.00;23,3;39,5;1,1176
18.07.2004;05.00.00;21,1;45,6;1,1246
18.07.2004;06.00.00;20,2;48,5;1,1319
18.07.2004;07.00.00;21,3;45,5;1,1405
18.07.2004;08.00.00;22,6;31;0,8372
18.07.2004;09.00.00;25,7;34,8;1,1292
18.07.2004;10.00.00;31,6;23,8;1,0842
18.07.2004;11.00.00;36,3;16,3;0,9727
18.07.2004;12.00.00;37,9;15;0,9728
18.07.2004;13.00.00;39,4;13,7;0,9639
18.07.2004;14.00.00;40,2;12,3;0,8983
18.07.2004;15.00.00;41,3;11,9;0,9252
18.07.2004;16.00.00;41,4;11,8;0,9282
18.07.2004;17.00.00;40,1;13,6;0,9953
18.07.2004;18.00.00;37,6;16,4;1,0458
18.07.2004;19.00.00;33,9;20,3;1,0522
18.07.2004;20.00.00;31,6;22,9;1,0469
18.07.2004;21.00.00;29,7;24,8;1,016
18.07.2004;22.00.00;29;27;1,063
18.07.2004;23.00.00;27,9;30,4;1,1249
19.07.2004;00.00.00;28;30,6;1,1396
19.07.2004;01.00.00;26,8;32,3;1,1235
19.07.2004;02.00.00;26,6;33;1,1338
19.07.2004;03.00.00;23,7;38,6;1,1159
19.07.2004;04.00.00;22,2;42,8;1,1317
19.07.2004;05.00.00;21,2;46,3;1,1501
19.07.2004;06.00.00;21,4;46,5;1,172
19.07.2004;07.00.00;22,9;43;1,1826
19.07.2004;08.00.00;25,2;38,6;1,2215
19.07.2004;09.00.00;27,1;34,9;1,231
19.07.2004;10.00.00;32,4;24,8;1,1886
19.07.2004;11.00.00;36,8;18;1,0945
19.07.2004;12.00.00;39,1;16;1,11
19.07.2004;13.00.00;39,2;16,4;1,1439
19.07.2004;14.00.00;40,5;14,9;1,111
19.07.2004;15.00.00;41,4;13,8;1,0786
19.07.2004;16.00.00;40,5;14,9;1,114
19.07.2004;17.00.00;39,6;17;1,2064
19.07.2004;18.00.00;37,7;19,8;1,2715
19.07.2004;19.00.00;34,3;24,2;1,2857
19.07.2004;20.00.00;31,7;28,1;1,2912
19.07.2004;21.00.00;30,2;30,8;1,3008
19.07.2004;22.00.00;29,4;33;1,3343
19.07.2004;23.00.00;29,2;33,1;1,3202
20.07.2004;00.00.00;27,6;36,6;1,332
20.07.2004;01.00.00;27,2;36,9;1,3147
20.07.2004;02.00.00;25,4;41;1,3079
20.07.2004;03.00.00;25,2;41,5;1,3106
20.07.2004;04.00.00;23,4;47,4;1,3475
20.07.2004;05.00.00;25,1;44;1,3794
20.07.2004;06.00.00;23,9;46,5;1,3637
20.07.2004;07.00.00;24,8;43,2;1,3387
20.07.2004;08.00.00;27;38,7;1,361
20.07.2004;09.00.00;29,4;33,6;1,3526
20.07.2004;10.00.00;34,8;23,4;1,2781
20.07.2004;11.00.00;38,1;18,5;1,2108
20.07.2004;12.00.00;38,9;18;1,2318
20.07.2004;13.00.00;39,8;16;1,1444
20.07.2004;14.00.00;41,7;12,5;0,9941
20.07.2004;15.00.00;42,8;12,3;1,0326
20.07.2004;16.00.00;41,4;14,2;1,1128
20.07.2004;17.00.00;41,3;15,5;1,21
20.07.2004;18.00.00;38,3;19,4;1,2851
20.07.2004;19.00.00;34,7;23,3;1,2653
20.07.2004;20.00.00;32,6;26,3;1,2754
20.07.2004;21.00.00;30,9;29;1,275
20.07.2004;22.00.00;30,1;30,2;1,2711
20.07.2004;23.00.00;29;33,4;1,3149
21.07.2004;00.00.00;28,3;36,8;1,3906
21.07.2004;01.00.00;27,6;38,2;1,3911
21.07.2004;02.00.00;25,8;43,1;1,4113
21.07.2004;03.00.00;27,4;39,1;1,4072
21.07.2004;04.00.00;26,3;40,9;1,3803
21.07.2004;05.00.00;23,3;50,1;1,41
21.07.2004;06.00.00;23,1;49,7;1,3863
21.07.2004;07.00.00;24,2;46,4;1,3834
21.07.2004;08.00.00;25,8;42,2;1,3774
21.07.2004;09.00.00;28,1;37,3;1,3922
21.07.2004;10.00.00;33,9;26,8;1,397
21.07.2004;11.00.00;38;17,2;1,1227
21.07.2004;12.00.00;38,9;15,9;1,0896
21.07.2004;13.00.00;40,4;15;1,1125
21.07.2004;14.00.00;40,1;15,2;1,1065
21.07.2004;15.00.00;42;14,2;1,1517
21.07.2004;16.00.00;42,7;14,4;1,2092
21.07.2004;17.00.00;41,6;14,5;1,1483
21.07.2004;18.00.00;39,6;18,8;1,3413
21.07.2004;19.00.00;36,1;25,5;1,4949
21.07.2004;20.00.00;33,3;29,9;1,5079
21.07.2004;21.00.00;31,2;33,2;1,4831
21.07.2004;22.00.00;30,1;35,8;1,5034
21.07.2004;23.00.00;28,9;39,1;1,537
22.07.2004;00.00.00;27,8;43,3;1,5929
22.07.2004;01.00.00;26,9;46,1;1,608
22.07.2004;02.00.00;26,4;47,1;1,5947
22.07.2004;03.00.00;25,2;51,4;1,621
22.07.2004;04.00.00;23,8;55,4;1,6073
22.07.2004;05.00.00;24,9;50,6;1,5755
22.07.2004;06.00.00;25;49,2;1,5418
22.07.2004;07.00.00;24,7;50,9;1,5593
22.07.2004;08.00.00;26,4;46,3;1,5722
22.07.2004;09.00.00;28,1;42;1,5735
22.07.2004;10.00.00;34;29,9;1,5614
22.07.2004;11.00.00;37,3;22,9;1,4373
22.07.2004;12.00.00;40,1;19;1,3849
22.07.2004;13.00.00;42;15,8;1,2759
22.07.2004;14.00.00;42,8;14,3;1,2003
22.07.2004;15.00.00;44,3;13;1,183
22.07.2004;16.00.00;44,6;12,6;1,1684
22.07.2004;17.00.00;43,4;14,8;1,2882
22.07.2004;18.00.00;40,6;18,2;1,368
22.07.2004;19.00.00;37,1;21,3;1,3223
22.07.2004;20.00.00;34,5;25,5;1,368
22.07.2004;21.00.00;32,2;30,4;1,4433
22.07.2004;22.00.00;30,4;35,4;1,5144
22.07.2004;23.00.00;29,4;38,7;1,5581
23.07.2004;00.00.00;28,6;38,7;1,4921
23.07.2004;01.00.00;27,7;40,5;1,4835
23.07.2004;02.00.00;28;39,8;1,4803
23.07.2004;03.00.00;24,8;48,5;1,4953
23.07.2004;04.00.00;25,6;45,8;1,4801
23.07.2004;05.00.00;23,6;51,5;1,4852
23.07.2004;06.00.00;25,1;46,5;1,4615
23.07.2004;07.00.00;24,5;48,3;1,4593
23.07.2004;08.00.00;26,6;42,8;1,4675
23.07.2004;09.00.00;29;37,6;1,4866
23.07.2004;10.00.00;34,2;28,5;1,5071
23.07.2004;11.00.00;37,3;22,9;1,4369
23.07.2004;12.00.00;40,1;17,5;1,2721
23.07.2004;13.00.00;42,2;14,6;1,192
23.07.2004;14.00.00;41,9;15,2;1,2173
23.07.2004;15.00.00;43,1;13,8;1,1803
23.07.2004;16.00.00;42,8;13,8;1,1681
23.07.2004;17.00.00;41,1;16,5;1,2701
23.07.2004;18.00.00;38,7;20,3;1,3743
23.07.2004;19.00.00;35,8;24,1;1,3924
23.07.2004;20.00.00;33,1;28,3;1,4121
23.07.2004;21.00.00;30,1;33,9;1,4257
23.07.2004;22.00.00;29;36,6;1,4431
23.07.2004;23.00.00;28,5;38,4;1,468
24.07.2004;00.00.00;27,8;39,9;1,4682
24.07.2004;01.00.00;27;42,8;1,503
24.07.2004;02.00.00;26,4;44,5;1,5119
24.07.2004;03.00.00;25,8;46,6;1,5269
24.07.2004;04.00.00;25,1;48,5;1,5266
24.07.2004;05.00.00;24,6;52,2;1,5881
24.07.2004;06.00.00;24,4;50,5;1,5243
24.07.2004;07.00.00;25,2;49,1;1,5546
24.07.2004;08.00.00;26,6;50,8;1,7419
24.07.2004;09.00.00;28;46,9;1,748
24.07.2004;10.00.00;32,7;34,5;1,6798
24.07.2004;11.00.00;36,6;26,5;1,599
24.07.2004;12.00.00;37,8;26,3;1,6951
24.07.2004;13.00.00;38,3;27,1;1,797
24.07.2004;14.00.00;35,4;32,4;1,837
24.07.2004;15.00.00;37,3;28,8;1,8087
24.07.2004;16.00.00;36,6;28,2;1,697
24.07.2004;17.00.00;35,1;29,6;1,6452
24.07.2004;18.00.00;32,3;33,4;1,59
24.07.2004;19.00.00;29,9;37,9;1,5745
24.07.2004;20.00.00;28,2;41,9;1,5776
24.07.2004;21.00.00;27,2;45,9;1,6316
24.07.2004;22.00.00;27,3;45,7;1,6308
