Date;Time;PT08.S2(NMHC)
06.07.2004;03.00.00;671
06.07.2004;04.00.00;602
06.07.2004;05.00.00;743
06.07.2004;06.00.00;985
06.07.2004;07.00.00;1386
06.07.2004;08.00.00;1575
06.07.2004;09.00.00;1227
06.07.2004;10.00.00;1125
06.07.2004;11.00.00;1108
06.07.2004;12.00.00;1276
06.07.2004;13.00.00;1278
06.07.2004;14.00.00;1026
06.07.2004;15.00.00;1075
06.07.2004;16.00.00;1157
06.07.2004;17.00.00;1364
06.07.2004;18.00.00;1430
06.07.2004;19.00.00;1327
06.07.2004;20.00.00;1398
06.07.2004;21.00.00;1145
06.07.2004;22.00.00;1078
06.07.2004;23.00.00;1128
07.07.2004;00.00.00;1128
07.07.2004;01.00.00;948
07.07.2004;02.00.00;767
07.07.2004;03.00.00;655
07.07.2004;04.00.00;626
07.07.2004;05.00.00;709
07.07.2004;06.00.00;976
07.07.2004;07.00.00;1486
07.07.2004;08.00.00;1500
07.07.2004;09.00.00;1415
07.07.2004;10.00.00;1122
07.07.2004;11.00.00;1045
07.07.2004;12.00.00;1088
07.07.2004;13.00.00;1152
07.07.2004;14.00.00;1120
07.07.2004;15.00.00;1024
07.07.2004;16.00.00;1007
07.07.2004;17.00.00;1339
07.07.2004;18.00.00;1347
07.07.2004;19.00.00;1546
07.07.2004;20.00.00;1364
07.07.2004;21.00.00;1346
07.07.2004;22.00.00;1214
07.07.2004;23.00.00;1161
08.07.2004;00.00.00;983
08.07.2004;01.00.00;864
08.07.2004;02.00.00;803
08.07.2004;03.00.00;723
08.07.2004;04.00.00;769
08.07.2004;05.00.00;784
08.07.2004;06.00.00;821
08.07.2004;07.00.00;1208
08.07.2004;08.00.00;1384
08.07.2004;09.00.00;1240
08.07.2004;10.00.00;1227
08.07.2004;11.00.00;1306
08.07.2004;12.00.00;1000
08.07.2004;13.00.00;972
08.07.2004;14.00.00;1004
08.07.2004;15.00.00;1196
08.07.2004;16.00.00;1206
08.07.2004;17.00.00;1310
08.07.2004;18.00.00;1281
08.07.2004;19.00.00;1552
08.07.2004;20.00.00;1419
08.07.2004;21.00.00;1206
08.07.2004;22.00.00;1175
08.07.2004;23.00.00;1198
09.07.2004;00.00.00;1282
09.07.2004;01.00.00;1198
09.07.2004;02.00.00;822
09.07.2004;03.00.00;631
09.07.2004;04.00.00;605
09.07.2004;05.00.00;707
09.07.2004;06.00.00;866
09.07.2004;07.00.00;1241
09.07.2004;08.00.00;1153
09.07.2004;09.00.00;966
09.07.2004;10.00.00;955
09.07.2004;11.00.00;964
09.07.2004;12.00.00;959
09.07.2004;13.00.00;962
09.07.2004;14.00.00;962
09.07.2004;15.00.00;990
09.07.2004;16.00.00;985
09.07.2004;17.00.00;1116
09.07.2004;18.00.00;1117
09.07.2004;19.00.00;1199
09.07.2004;20.00.00;1105
09.07.2004;21.00.00;986
09.07.2004;22.00.00;958
09.07.2004;23.00.00;1043
10.07.2004;00.00.00;1082
10.07.2004;01.00.00;963
10.07.2004;02.00.00;845
10.07.2004;03.00.00;643
10.07.2004;04.00.00;626
10.07.2004;05.00.00;711
10.07.2004;06.00.00;725
10.07.2004;07.00.00;805
10.07.2004;08.00.00;848
10.07.2004;09.00.00;933
10.07.2004;10.00.00;843
10.07.2004;11.00.00;831
10.07.2004;12.00.00;812
10.07.2004;13.00.00;811
10.07.2004;14.00.00;766
10.07.2004;15.00.00;731
10.07.2004;16.00.00;732
10.07.2004;17.00.00;786
10.07.2004;18.00.00;803
10.07.2004;19.00.00;778
10.07.2004;20.00.00;900
10.07.2004;21.00.00;866
10.07.2004;22.00.00;899
10.07.2004;23.00.00;993
11.07.2004;00.00.00;1035
11.07.2004;01.00.00;831
11.07.2004;02.00.00;716
11.07.2004;03.00.00;830
11.07.2004;04.00.00;636
11.07.2004;05.00.00;628
11.07.2004;06.00.00;606
11.07.2004;07.00.00;656
11.07.2004;08.00.00;659
11.07.2004;09.00.00;709
11.07.2004;10.00.00;741
11.07.2004;11.00.00;703
11.07.2004;12.00.00;697
11.07.2004;13.00.00;636
11.07.2004;14.00.00;619
11.07.2004;15.00.00;651
11.07.2004;16.00.00;751
11.07.2004;17.00.00;765
11.07.2004;18.00.00;736
11.07.2004;19.00.00;885
11.07.2004;20.00.00;967
11.07.2004;21.00.00;1015
11.07.2004;22.00.00;1042
11.07.2004;23.00.00;929
12.07.2004;00.00.00;879
12.07.2004;01.00.00;800
12.07.2004;02.00.00;581
12.07.2004;03.00.00;540
12.07.2004;04.00.00;568
12.07.2004;05.00.00;672
12.07.2004;06.00.00;955
12.07.2004;07.00.00;1328
12.07.2004;08.00.00;1217
12.07.2004;09.00.00;922
12.07.2004;10.00.00;849
12.07.2004;11.00.00;875
12.07.2004;12.00.00;1052
12.07.2004;13.00.00;963
12.07.2004;14.00.00;873
12.07.2004;15.00.00;831
12.07.2004;16.00.00;912
12.07.2004;17.00.00;1117
12.07.2004;18.00.00;1159
12.07.2004;19.00.00;1161
12.07.2004;20.00.00;1009
12.07.2004;21.00.00;877
12.07.2004;22.00.00;773
12.07.2004;23.00.00;863
13.07.2004;00.00.00;883
13.07.2004;01.00.00;764
13.07.2004;02.00.00;587
13.07.2004;03.00.00;544
13.07.2004;04.00.00;620
13.07.2004;05.00.00;670
13.07.2004;06.00.00;871
13.07.2004;07.00.00;1398
13.07.2004;08.00.00;1495
13.07.2004;09.00.00;1200
13.07.2004;10.00.00;1126
13.07.2004;11.00.00;1094
13.07.2004;12.00.00;1133
13.07.2004;13.00.00;1031
13.07.2004;14.00.00;1007
13.07.2004;15.00.00;830
13.07.2004;16.00.00;931
13.07.2004;17.00.00;1127
13.07.2004;18.00.00;1279
13.07.2004;19.00.00;1483
13.07.2004;20.00.00;1289
13.07.2004;21.00.00;1105
13.07.2004;22.00.00;1054
13.07.2004;23.00.00;1014
14.07.2004;00.00.00;930
14.07.2004;01.00.00;846
14.07.2004;02.00.00;824
14.07.2004;03.00.00;716
14.07.2004;04.00.00;645
14.07.2004;05.00.00;762
14.07.2004;06.00.00;973
14.07.2004;07.00.00;1492
14.07.2004;08.00.00;1561
14.07.2004;09.00.00;1290
14.07.2004;10.00.00;1171
14.07.2004;11.00.00;1026
14.07.2004;12.00.00;1069
14.07.2004;13.00.00;1045
14.07.2004;14.00.00;1131
14.07.2004;15.00.00;1063
14.07.2004;16.00.00;1041
14.07.2004;17.00.00;1252
14.07.2004;18.00.00;1374
14.07.2004;19.00.00;1430
14.07.2004;20.00.00;1163
14.07.2004;21.00.00;1200
14.07.2004;22.00.00;1023
14.07.2004;23.00.00;939
15.07.2004;00.00.00;1053
15.07.2004;01.00.00;937
15.07.2004;02.00.00;695
15.07.2004;03.00.00;656
15.07.2004;04.00.00;621
15.07.2004;05.00.00;660
15.07.2004;06.00.00;796
15.07.2004;07.00.00;1166
15.07.2004;08.00.00;1434
15.07.2004;09.00.00;1160
15.07.2004;10.00.00;914
15.07.2004;11.00.00;899
15.07.2004;12.00.00;1052
15.07.2004;13.00.00;1071
15.07.2004;14.00.00;998
15.07.2004;15.00.00;1069
15.07.2004;16.00.00;1127
15.07.2004;17.00.00;1306
15.07.2004;18.00.00;1309
15.07.2004;19.00.00;1355
15.07.2004;20.00.00;1399
15.07.2004;21.00.00;1139
15.07.2004;22.00.00;1152
15.07.2004;23.00.00;1006
16.07.2004;00.00.00;985
16.07.2004;01.00.00;834
16.07.2004;02.00.00;706
16.07.2004;03.00.00;641
16.07.2004;04.00.00;593
16.07.2004;05.00.00;677
16.07.2004;06.00.00;747
16.07.2004;07.00.00;1174
16.07.2004;08.00.00;1470
16.07.2004;09.00.00;1143
16.07.2004;10.00.00;950
16.07.2004;11.00.00;1049
16.07.2004;12.00.00;1012
16.07.2004;13.00.00;1047
16.07.2004;14.00.00;1092
16.07.2004;15.00.00;937
16.07.2004;16.00.00;1084
16.07.2004;17.00.00;1245
16.07.2004;18.00.00;1395
16.07.2004;19.00.00;1341
16.07.2004;20.00.00;1341
16.07.2004;21.00.00;1195
16.07.2004;22.00.00;1060
16.07.2004;23.00.00;1103
17.07.2004;00.00.00;1078
17.07.2004;01.00.00;956
17.07.2004;02.00.00;910
17.07.2004;03.00.00;842
17.07.2004;04.00.00;746
17.07.2004;05.00.00;689
17.07.2004;06.00.00;764
17.07.2004;07.00.00;908
17.07.2004;08.00.00;1004
17.07.2004;09.00.00;990
17.07.2004;10.00.00;1080
17.07.2004;11.00.00;1015
17.07.2004;12.00.00;913
17.07.2004;13.00.00;907
17.07.2004;14.00.00;772
17.07.2004;15.00.00;743
17.07.2004;16.00.00;868
17.07.2004;17.00.00;954
17.07.2004;18.00.00;901
17.07.2004;19.00.00;1003
17.07.2004;20.00.00;962
17.07.2004;21.00.00;927
17.07.2004;22.00.00;1035
17.07.2004;23.00.00;1043
18.07.2004;00.00.00;995
18.07.2004;01.00.00;790
18.07.2004;02.00.00;790
18.07.2004;03.00.00;701
18.07.2004;04.00.00;648
18.07.2004;05.00.00;674
18.07.2004;06.00.00;716
18.07.2004;07.00.00;718
18.07.2004;08.00.00;750
18.07.2004;09.00.00;862
18.07.2004;10.00.00;872
18.07.2004;11.00.00;868
18.07.2004;12.00.00;723
18.07.2004;13.00.00;716
18.07.2004;14.00.00;698
18.07.2004;15.00.00;802
18.07.2004;16.00.00;792
18.07.2004;17.00.00;754
18.07.2004;18.00.00;780
18.07.2004;19.00.00;814
18.07.2004;20.00.00;873
18.07.2004;21.00.00;938
18.07.2004;22.00.00;1040
18.07.2004;23.00.00;1014
19.07.2004;00.00.00;814
19.07.2004;01.00.00;730
19.07.2004;02.00.00;642
19.07.2004;03.00.00;604
19.07.2004;04.00.00;649
19.07.2004;05.00.00;717
19.07.2004;06.00.00;912
19.07.2004;07.00.00;1197
19.07.2004;08.00.00;1443
19.07.2004;09.00.00;1230
19.07.2004;10.00.00;1187
19.07.2004;11.00.00;1153
19.07.2004;12.00.00;1127
19.07.2004;13.00.00;1007
19.07.2004;14.00.00;982
19.07.2004;15.00.00;1012
19.07.2004;16.00.00;1014
19.07.2004;17.00.00;1205
19.07.2004;18.00.00;1316
19.07.2004;19.00.00;1283
19.07.2004;20.00.00;1136
19.07.2004;21.00.00;1127
19.07.2004;22.00.00;1177
19.07.2004;23.00.00;988
20.07.2004;00.00.00;931
20.07.2004;01.00.00;850
20.07.2004;02.00.00;827
20.07.2004;03.00.00;708
20.07.2004;04.00.00;717
20.07.2004;05.00.00;747
20.07.2004;06.00.00;974
20.07.2004;07.00.00;1424
20.07.2004;08.00.00;1713
20.07.2004;09.00.00;1460
20.07.2004;10.00.00;1342
20.07.2004;11.00.00;1181
20.07.2004;12.00.00;1083
20.07.2004;13.00.00;1096
20.07.2004;14.00.00;1106
20.07.2004;15.00.00;1117
20.07.2004;16.00.00;994
20.07.2004;17.00.00;1225
20.07.2004;18.00.00;1082
20.07.2004;19.00.00;1145
20.07.2004;20.00.00;1164
20.07.2004;21.00.00;1022
20.07.2004;22.00.00;1126
20.07.2004;23.00.00;1124
21.07.2004;00.00.00;978
21.07.2004;01.00.00;881
21.07.2004;02.00.00;801
21.07.2004;03.00.00;656
21.07.2004;04.00.00;635
21.07.2004;05.00.00;782
21.07.2004;06.00.00;869
21.07.2004;07.00.00;1250
21.07.2004;08.00.00;1495
21.07.2004;09.00.00;1207
21.07.2004;10.00.00;1354
21.07.2004;11.00.00;1209
21.07.2004;12.00.00;1063
21.07.2004;13.00.00;1031
21.07.2004;14.00.00;880
21.07.2004;15.00.00;989
21.07.2004;16.00.00;984
21.07.2004;17.00.00;1032
21.07.2004;18.00.00;1210
21.07.2004;19.00.00;1339
21.07.2004;20.00.00;1256
21.07.2004;21.00.00;1158
21.07.2004;22.00.00;1211
21.07.2004;23.00.00;1129
22.07.2004;00.00.00;1103
22.07.2004;01.00.00;963
22.07.2004;02.00.00;832
22.07.2004;03.00.00;754
22.07.2004;04.00.00;781
22.07.2004;05.00.00;715
22.07.2004;06.00.00;826
22.07.2004;07.00.00;1476
22.07.2004;08.00.00;1678
22.07.2004;09.00.00;1225
22.07.2004;10.00.00;1294
22.07.2004;11.00.00;1070
22.07.2004;12.00.00;1118
22.07.2004;13.00.00;1055
22.07.2004;14.00.00;1019
22.07.2004;15.00.00;1126
22.07.2004;16.00.00;1151
22.07.2004;17.00.00;1258
22.07.2004;18.00.00;1352
22.07.2004;19.00.00;1377
22.07.2004;20.00.00;1327
22.07.2004;21.00.00;1148
22.07.2004;22.00.00;1105
22.07.2004;23.00.00;1135
23.07.2004;00.00.00;1189
23.07.2004;01.00.00;933
23.07.2004;02.00.00;813
23.07.2004;03.00.00;790
23.07.2004;04.00.00;706
23.07.2004;05.00.00;802
23.07.2004;06.00.00;906
23.07.2004;07.00.00;1299
23.07.2004;08.00.00;1441
23.07.2004;09.00.00;1340
23.07.2004;10.00.00;1166
23.07.2004;11.00.00;1021
23.07.2004;12.00.00;1160
23.07.2004;13.00.00;1137
23.07.2004;14.00.00;1066
23.07.2004;15.00.00;1059
23.07.2004;16.00.00;1091
23.07.2004;17.00.00;1140
23.07.2004;18.00.00;1295
23.07.2004;19.00.00;1271
23.07.2004;20.00.00;1144
23.07.2004;21.00.00;922
23.07.2004;22.00.00;1014
23.07.2004;23.00.00;1084
24.07.2004;00.00.00;1156
24.07.2004;01.00.00;1052
24.07.2004;02.00.00;973
24.07.2004;03.00.00;810
24.07.2004;04.00.00;825
24.07.2004;05.00.00;789
24.07.2004;06.00.00;803
24.07.2004;07.00.00;902
24.07.2004;08.00.00;979
24.07.2004;09.00.00;976
24.07.2004;10.00.00;1088
24.07.2004;11.00.00;946
24.07.2004;12.00.00;843
24.07.2004;13.00.00;833
24.07.2004;14.00.00;676
24.07.2004;15.00.00;699
24.07.2004;16.00.00;775
24.07.2004;17.00.00;814
24.07.2004;18.00.00;812
24.07.2004;19.00.00;791
24.07.2004;20.00.00;735
24.07.2004;21.00.00;697
24.07.2004;22.00.00;762
24.07.2004;23.00.00;859
25.07.2004;00.00.00;893
25.07.2004;01.00.00;692
25.07.2004;02.00.00;687
25.07.2004;03.00.00;589
25.07.2004;04.00.00;581
25.07.2004;05.00.00;527
25.07.2004;06.00.00;561
25.07.2004;07.00.00;544
25.07.2004;08.00.00;551
25.07.2004;09.00.00;557
25.07.2004;10.00.00;632
25.07.2004;11.00.00;687
25.07.2004;12.00.00;652
25.07.2004;13.00.00;646
25.07.2004;14.00.00;619
25.07.2004;15.00.00;655
25.07.2004;16.00.00;606
25.07.2004;17.00.00;654
25.07.2004;18.00.00;713
25.07.2004;19.00.00;826
25.07.2004;20.00.00;839
25.07.2004;21.00.00;868
25.07.2004;22.00.00;850
25.07.2004;23.00.00;826
26.07.2004;00.00.00;809
26.07.2004;01.00.00;755
26.07.2004;02.00.00;649
26.07.2004;03.00.00;597
26.07.2004;04.00.00;569
26.07.2004;05.00.00;623
26.07.2004;06.00.00;847
26.07.2004;07.00.00;1020
26.07.2004;08.00.00;965
26.07.2004;09.00.00;866
26.07.2004;10.00.00;849
26.07.2004;11.00.00;905
26.07.2004;12.00.00;913
26.07.2004;13.00.00;923
26.07.2004;14.00.00;780
26.07.2004;15.00.00;903
26.07.2004;16.00.00;907
26.07.2004;17.00.00;1048
26.07.2004;18.00.00;1227
26.07.2004;19.00.00;1134
26.07.2004;20.00.00;1042
26.07.2004;21.00.00;953
26.07.2004;22.00.00;856
26.07.2004;23.00.00;898
27.07.2004;00.00.00;810
27.07.2004;01.00.00;729
27.07.2004;02.00.00;719
27.07.2004;03.00.00;587
27.07.2004;04.00.00;615
27.07.2004;05.00.00;634
27.07.2004;06.00.00;853
27.07.2004;07.00.00;947
27.07.2004;08.00.00;962
27.07.2004;09.00.00;944
27.07.2004;10.00.00;953
27.07.2004;11.00.00;918
27.07.2004;12.00.00;853
27.07.2004;13.00.00;853
27.07.2004;14.00.00;828
27.07.2004;15.00.00;820
27.07.2004;16.00.00;869
27.07.2004;17.00.00;1004
27.07.2004;18.00.00;1045
27.07.2004;19.00.00;1001
27.07.2004;20.00.00;951
27.07.2004;21.00.00;843
27.07.2004;22.00.00;866
27.07.2004;23.00.00;809
28.07.2004;00.00.00;929
28.07.2004;01.00.00;847
28.07.2004;02.00.00;698
28.07.2004;03.00.00;602
28.07.2004;04.00.00;663
28.07.2004;05.00.00;706
28.07.2004;06.00.00;827
28.07.2004;07.00.00;1105
28.07.2004;08.00.00;1472
28.07.2004;09.00.00;1372
28.07.2004;10.00.00;1186
28.07.2004;11.00.00;994
28.07.2004;12.00.00;1025
28.07.2004;13.00.00;962
28.07.2004;14.00.00;889
28.07.2004;15.00.00;1003
28.07.2004;16.00.00;1007
28.07.2004;17.00.00;1218
28.07.2004;18.00.00;1232
28.07.2004;19.00.00;1166
28.07.2004;20.00.00;1105
28.07.2004;21.00.00;964
28.07.2004;22.00.00;958
28.07.2004;23.00.00;918
29.07.2004;00.00.00;940
29.07.2004;01.00.00;890
29.07.2004;02.00.00;624
29.07.2004;03.00.00;610
29.07.2004;04.00.00;577
29.07.2004;05.00.00;693
29.07.2004;06.00.00;860
29.07.2004;07.00.00;1199
29.07.2004;08.00.00;1469
29.07.2004;09.00.00;1238
29.07.2004;10.00.00;1238
29.07.2004;11.00.00;1117
29.07.2004;12.00.00;981
29.07.2004;13.00.00;958
29.07.2004;14.00.00;860
29.07.2004;15.00.00;1060
29.07.2004;16.00.00;1039
29.07.2004;17.00.00;1078
29.07.2004;18.00.00;1117
29.07.2004;19.00.00;1112
29.07.2004;20.00.00;1039
29.07.2004;21.00.00;1109
29.07.2004;22.00.00;1142
29.07.2004;23.00.00;1046
30.07.2004;00.00.00;1019
30.07.2004;01.00.00;900
30.07.2004;02.00.00;791
30.07.2004;03.00.00;863
30.07.2004;04.00.00;680
30.07.2004;05.00.00;716
30.07.2004;06.00.00;761
30.07.2004;07.00.00;1279
30.07.2004;08.00.00;1463
30.07.2004;09.00.00;1350
30.07.2004;10.00.00;1244
30.07.2004;11.00.00;1053
30.07.2004;12.00.00;956
30.07.2004;13.00.00;980
30.07.2004;14.00.00;995
30.07.2004;15.00.00;1006
30.07.2004;16.00.00;962
30.07.2004;17.00.00;1084
30.07.2004;18.00.00;1165
30.07.2004;19.00.00;1194
30.07.2004;20.00.00;1134
30.07.2004;21.00.00;1092
30.07.2004;22.00.00;1143
30.07.2004;23.00.00;1002
31.07.2004;00.00.00;-200
31.07.2004;01.00.00;832
31.07.2004;02.00.00;787
31.07.2004;03.00.00;772
31.07.2004;04.00.00;704
31.07.2004;05.00.00;748
31.07.2004;06.00.00;871
31.07.2004;07.00.00;829
31.07.2004;08.00.00;947
31.07.2004;09.00.00;1067
31.07.2004;10.00.00;1170
31.07.2004;11.00.00;1175
31.07.2004;12.00.00;1135
31.07.2004;13.00.00;1039
31.07.2004;14.00.00;873
31.07.2004;15.00.00;816
31.07.2004;16.00.00;852
31.07.2004;17.00.00;820
31.07.2004;18.00.00;903
31.07.2004;19.00.00;987
31.07.2004;20.00.00;1004
31.07.2004;21.00.00;1082
31.07.2004;22.00.00;1027
31.07.2004;23.00.00;1095
01.08.2004;00.00.00;1020
01.08.2004;01.00.00;970
01.08.2004;02.00.00;821
01.08.2004;03.00.00;691
01.08.2004;04.00.00;713
01.08.2004;05.00.00;625
01.08.2004;06.00.00;627
01.08.2004;07.00.00;648
01.08.2004;08.00.00;722
01.08.2004;09.00.00;789
01.08.2004;10.00.00;804
01.08.2004;11.00.00;737
01.08.2004;12.00.00;730
01.08.2004;13.00.00;685
01.08.2004;14.00.00;683
01.08.2004;15.00.00;707
01.08.2004;16.00.00;748
01.08.2004;17.00.00;776
01.08.2004;18.00.00;830
01.08.2004;19.00.00;900
01.08.2004;20.00.00;948
01.08.2004;21.00.00;944
01.08.2004;22.00.00;945
01.08.2004;23.00.00;959
02.08.2004;00.00.00;945
02.08.2004;01.00.00;762
02.08.2004;02.00.00;696
02.08.2004;03.00.00;595
02.08.2004;04.00.00;553
02.08.2004;05.00.00;630
02.08.2004;06.00.00;791
02.08.2004;07.00.00;1085
02.08.2004;08.00.00;1233
02.08.2004;09.00.00;1031
02.08.2004;10.00.00;1017
02.08.2004;11.00.00;1013
02.08.2004;12.00.00;1004
02.08.2004;13.00.00;921
02.08.2004;14.00.00;928
02.08.2004;15.00.00;956
02.08.2004;16.00.00;959
02.08.2004;17.00.00;1082
02.08.2004;18.00.00;1107
02.08.2004;19.00.00;1057
02.08.2004;20.00.00;1042
02.08.2004;21.00.00;974
02.08.2004;22.00.00;1005
02.08.2004;23.00.00;956
03.08.2004;00.00.00;904
03.08.2004;01.00.00;838
03.08.2004;02.00.00;672
03.08.2004;03.00.00;559
03.08.2004;04.00.00;603
03.08.2004;05.00.00;617
03.08.2004;06.00.00;664
03.08.2004;07.00.00;1277
03.08.2004;08.00.00;1333
03.08.2004;09.00.00;1215
03.08.2004;10.00.00;1154
03.08.2004;11.00.00;999
03.08.2004;12.00.00;1061
03.08.2004;13.00.00;995
03.08.2004;14.00.00;951
03.08.2004;15.00.00;951
03.08.2004;16.00.00;1014
03.08.2004;17.00.00;1052
03.08.2004;18.00.00;1108
03.08.2004;19.00.00;1082
03.08.2004;20.00.00;990
03.08.2004;21.00.00;959
03.08.2004;22.00.00;989
03.08.2004;23.00.00;1020
04.08.2004;00.00.00;949
04.08.2004;01.00.00;899
04.08.2004;02.00.00;804
04.08.2004;03.00.00;710
04.08.2004;04.00.00;652
04.08.2004;05.00.00;654
04.08.2004;06.00.00;893
04.08.2004;07.00.00;1278
04.08.2004;08.00.00;1454
04.08.2004;09.00.00;1001
04.08.2004;10.00.00;909
04.08.2004;11.00.00;976
04.08.2004;12.00.00;923
04.08.2004;13.00.00;926
04.08.2004;14.00.00;814
04.08.2004;15.00.00;901
04.08.2004;16.00.00;881
04.08.2004;17.00.00;1003
04.08.2004;18.00.00;927
04.08.2004;19.00.00;897
04.08.2004;20.00.00;867
04.08.2004;21.00.00;798
04.08.2004;22.00.00;790
04.08.2004;23.00.00;743
05.08.2004;00.00.00;840
05.08.2004;01.00.00;737
05.08.2004;02.00.00;700
05.08.2004;03.00.00;605
05.08.2004;04.00.00;592
05.08.2004;05.00.00;705
05.08.2004;06.00.00;836
05.08.2004;07.00.00;1134
05.08.2004;08.00.00;1150
05.08.2004;09.00.00;940
05.08.2004;10.00.00;1030
05.08.2004;11.00.00;1020
05.08.2004;12.00.00;985
05.08.2004;13.00.00;906
05.08.2004;14.00.00;838
05.08.2004;15.00.00;832
05.08.2004;16.00.00;855
05.08.2004;17.00.00;963
05.08.2004;18.00.00;954
05.08.2004;19.00.00;984
05.08.2004;20.00.00;886
05.08.2004;21.00.00;783
05.08.2004;22.00.00;789
05.08.2004;23.00.00;799
06.08.2004;00.00.00;867
06.08.2004;01.00.00;848
06.08.2004;02.00.00;762
06.08.2004;03.00.00;716
06.08.2004;04.00.00;676
06.08.2004;05.00.00;734
06.08.2004;06.00.00;889
06.08.2004;07.00.00;1102
06.08.2004;08.00.00;1270
06.08.2004;09.00.00;1188
06.08.2004;10.00.00;1122
06.08.2004;11.00.00;1168
06.08.2004;12.00.00;1129
06.08.2004;13.00.00;995
06.08.2004;14.00.00;985
06.08.2004;15.00.00;1003
06.08.2004;16.00.00;1035
06.08.2004;17.00.00;894
06.08.2004;18.00.00;1038
06.08.2004;19.00.00;1137
06.08.2004;20.00.00;1089
06.08.2004;21.00.00;971
06.08.2004;22.00.00;930
06.08.2004;23.00.00;991
07.08.2004;00.00.00;920
07.08.2004;01.00.00;831
07.08.2004;02.00.00;674
07.08.2004;03.00.00;627
07.08.2004;04.00.00;645
07.08.2004;05.00.00;604
07.08.2004;06.00.00;670
07.08.2004;07.00.00;771
07.08.2004;08.00.00;886
07.08.2004;09.00.00;996
07.08.2004;10.00.00;1012
07.08.2004;11.00.00;914
07.08.2004;12.00.00;811
07.08.2004;13.00.00;813
07.08.2004;14.00.00;750
07.08.2004;15.00.00;776
07.08.2004;16.00.00;803
07.08.2004;17.00.00;833
07.08.2004;18.00.00;915
07.08.2004;19.00.00;912
07.08.2004;20.00.00;917
07.08.2004;21.00.00;828
07.08.2004;22.00.00;988
07.08.2004;23.00.00;1011
08.08.2004;00.00.00;872
08.08.2004;01.00.00;805
08.08.2004;02.00.00;736
08.08.2004;03.00.00;744
08.08.2004;04.00.00;609
08.08.2004;05.00.00;616
08.08.2004;06.00.00;627
08.08.2004;07.00.00;638
08.08.2004;08.00.00;738
08.08.2004;09.00.00;774
08.08.2004;10.00.00;724
08.08.2004;11.00.00;751
08.08.2004;12.00.00;744
08.08.2004;13.00.00;689
08.08.2004;14.00.00;627
08.08.2004;15.00.00;655
08.08.2004;16.00.00;690
08.08.2004;17.00.00;715
08.08.2004;18.00.00;763
08.08.2004;19.00.00;836
08.08.2004;20.00.00;868
08.08.2004;21.00.00;905
08.08.2004;22.00.00;992
08.08.2004;23.00.00;940
09.08.2004;00.00.00;836
09.08.2004;01.00.00;824
09.08.2004;02.00.00;733
09.08.2004;03.00.00;638
09.08.2004;04.00.00;598
09.08.2004;05.00.00;694
09.08.2004;06.00.00;872
09.08.2004;07.00.00;1151
09.08.2004;08.00.00;1152
09.08.2004;09.00.00;1138
09.08.2004;10.00.00;970
09.08.2004;11.00.00;897
09.08.2004;12.00.00;912
09.08.2004;13.00.00;889
09.08.2004;14.00.00;844
09.08.2004;15.00.00;880
09.08.2004;16.00.00;-200
09.08.2004;17.00.00;-200
09.08.2004;18.00.00;-200
09.08.2004;19.00.00;-200
09.08.2004;20.00.00;925
09.08.2004;21.00.00;965
09.08.2004;22.00.00;944
09.08.2004;23.00.00;945
10.08.2004;00.00.00;859
10.08.2004;01.00.00;758
10.08.2004;02.00.00;680
10.08.2004;03.00.00;704
10.08.2004;04.00.00;665
10.08.2004;05.00.00;747
10.08.2004;06.00.00;883
10.08.2004;07.00.00;1139
10.08.2004;08.00.00;1259
10.08.2004;09.00.00;1144
10.08.2004;10.00.00;1133
10.08.2004;11.00.00;1074
10.08.2004;12.00.00;949
10.08.2004;13.00.00;752
10.08.2004;14.00.00;783
10.08.2004;15.00.00;864
10.08.2004;16.00.00;845
10.08.2004;17.00.00;965
10.08.2004;18.00.00;1012
10.08.2004;19.00.00;999
10.08.2004;20.00.00;967
10.08.2004;21.00.00;924
10.08.2004;22.00.00;984
10.08.2004;23.00.00;997
11.08.2004;00.00.00;930
11.08.2004;01.00.00;839
11.08.2004;02.00.00;778
11.08.2004;03.00.00;650
11.08.2004;04.00.00;662
11.08.2004;05.00.00;685
11.08.2004;06.00.00;866
11.08.2004;07.00.00;958
11.08.2004;08.00.00;1019
11.08.2004;09.00.00;967
11.08.2004;10.00.00;957
11.08.2004;11.00.00;913
11.08.2004;12.00.00;813
11.08.2004;13.00.00;802
11.08.2004;14.00.00;769
11.08.2004;15.00.00;740
11.08.2004;16.00.00;839
11.08.2004;17.00.00;901
11.08.2004;18.00.00;883
11.08.2004;19.00.00;982
11.08.2004;20.00.00;890
11.08.2004;21.00.00;917
11.08.2004;22.00.00;887
11.08.2004;23.00.00;884
12.08.2004;00.00.00;895
12.08.2004;01.00.00;825
12.08.2004;02.00.00;701
12.08.2004;03.00.00;614
12.08.2004;04.00.00;617
12.08.2004;05.00.00;721
12.08.2004;06.00.00;738
12.08.2004;07.00.00;1013
12.08.2004;08.00.00;1118
12.08.2004;09.00.00;957
12.08.2004;10.00.00;855
12.08.2004;11.00.00;867
12.08.2004;12.00.00;788
12.08.2004;13.00.00;766
12.08.2004;14.00.00;764
12.08.2004;15.00.00;792
12.08.2004;16.00.00;800
12.08.2004;17.00.00;855
12.08.2004;18.00.00;904
12.08.2004;19.00.00;929
12.08.2004;20.00.00;896
12.08.2004;21.00.00;878
12.08.2004;22.00.00;814
12.08.2004;23.00.00;920
